Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art;Einsatzbereich
301;https://www.civic-coding.de/community/projekt/techmentor-ki-gestutztes-matching-mit-it-mentoren/443;TechMentor - KI-gestütztes Matching mit IT-Mentoren;https://www.civic-coding.de/community/projekt/techmentor-ki-gestutztes-matching-mit-it-mentoren/443;Civic Coding;Laufend;IT gehört heute in jedem Bereich der Arbeitswelt. Doch für viele ist die Benutzung neuer Technologien eine Hürde. In der Gesellschaft gibt es aber viele IT-Experten, die helfen können und wollen. Dank einer KI-Plattform können diese sicher und bequem gematcht werden und helfen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;TechMentor;KI-Anwendung, Plattform, Mentoring;Armut, Chancengleichheit, Bildung, Inklusion, Teilhabe, Gesundheit, Arbeit
302;https://www.civic-coding.de/community/projekt/rechtsberatung-und-sematische-suchmaschine-fur-gesetze/442;Rechtsberatung und sematische Suchmaschine für Gesetze;https://www.civic-coding.de/community/projekt/rechtsberatung-und-sematische-suchmaschine-fur-gesetze/442;Civic Coding;Unbekannt;Rechts- und Gesetzesfragen sind ohne Experten nicht einfach zu beantworten (Honorarberatung). KI basierte Systemen wie GPT3 könnten Gesetze semantisch durchsuchen. Erst für die Prüfung auf Rechtssicherheit würde ein Jurist konsultiert.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Maschinelles Lernen, Automatisierung;Arbeit und Soziales, Chancengerechtigkeit
303;https://www.civic-coding.de/community/projekt/agorai-update-democracy/440;Agorai | Update Democracy;https://www.civic-coding.de/community/projekt/agorai-update-democracy/440;Civic Coding;Laufend;Wir glauben, dass jeder Mensch im Herzen politisch ist. Mithilfe unserer App wollen wir Bürger*innen dazu befähigen, das Land aktiv zu gestalten sowie unkompliziert und unmittelbar ihre Interessen zu formulieren. Es wird höchste Zeit unserer Demokratie ein Update zu verpassen!;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Plattform, Datenportal, KI-Anwendung;Demokratie, Chancengleichheit, Inklusion, Teilhabe, Politische Bildung
304;https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/pandemic-robot-orchestra;„Pandemic Robot Orchestra“ (PaRoO, hinduistisch: Sonne, Feuer, Anmut, Fluss );https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/pandemic-robot-orchestra;Civic Coding;Laufend;Generatives, kollaboratives Kunstwerk, das aus virtueller Interaktion zwischen co-kreativen Zuhörern & KI ständig neue Musik schöpft. Das Orchester der Solenoid Roboter konzertiert mit realen Instrumenten live & streamt zur weiteren Interaktion zwischen KI & Zuhörer ins Web.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;PRO;KI-Anwendung, Robotik, Kunstwerk, Interaktive App, Generative KI, Musik;Kultur, Kunst, Musik, Technologie
305;https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/ki-basierte-wissensgraphen-fuer-die-oev-kiwi;KI-basierte Wissensgraphen für die öffentliche Verwaltung (Bund, Länder, Kommunen) - KIWI;https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/ki-basierte-wissensgraphen-fuer-die-oev-kiwi;Civic Coding;Laufend;Durch Machine Teaching aufgebaute Wissensgraphen stellen Verwaltungen strukturierte und in Beziehung stehende Informationen bereit. Unstrukturierte Datenbestände werden KI-basiert konsolidiert, Informationen können schnell abgerufen und zu neuem Wissen kombiniert werden.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;KIWI;Wissensmanagement, KI-Anwendung, Datenmanagement;Verwaltung, Umweltschutz, Klimaschutz
306;https://www.civic-coding.de/community/projekt/meta-der-weltweit-erste-antidiskriminierungschatbot/359;Meta - der weltweit erste Antidiskriminierungschatbot;https://www.civic-coding.de/community/projekt/meta-der-weltweit-erste-antidiskriminierungschatbot/359;Civic Coding;Laufend;Meta ist der weltweit erste Antidiskriminierungschatbot mit der Mission Betroffenen von Diskriminierungen digital und barrierefreie zu beraten. Meta ist für Betroffene kostenlos, kann eine Vielzahl an NutzerInnen parallel beraten, jederzeit, anonym übers Handy oder am PC.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;Meta;Beratung, Antidiskriminierung, Künstliche Intelligenz, Chatbot, Inklusion;Antidiskriminierung, Inklusion, Arbeit und Soziales
307;https://www.civic-coding.de/community/projekt/wwwresearchupeu/191;www.ResearchUp.eu;https://www.civic-coding.de/community/projekt/wwwresearchupeu/191;Civic Coding;Laufend;KI- gestützter, EU-weiter Auf- und Ausbau von Verbindungen (F&E) zwischen Forschung u. Industrie auf Personal- und Sachebene, als F&E Plattform: zur Kontaktaufnahme, Kooperations- Anbahnung über die F&E – Auftragssteuerung bis zur gemeinsamen Patententwicklung und -verwertung;CC-BY-NC-ND 4.0;https://www.civic-coding.de;ResearchUp;Plattform, KI-Anwendung, Datenportal;Europa, Arbeit, Forschung
308;https://www.civic-coding.de/community/projekt/expertensystem-soziale-stadt/195;Expertensystem Soziale Stadt;https://www.xing.com/profile/Raimund_Mildner/cv;Civic Coding;Unbekannt;Expertensystemmodellierung sozialer Wirkungsbeziehungen auf die Arbeitswelt betreffend Wohn-, Arbeits- und Freizeitsituationen in differenzierten räumlichen Stadtstrukturen mit diversen Segregationseffekten im Kontext von heterogenen (Weiter-)Bildungs- und Kulturangeboten;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Expertensystem, KI-Anwendung, Datenanalyse, Maschinelles Lernen;Armut, Chancengleichheit, Stadtplanung, Soziale Arbeit, Geschlechtergerechtigkeit, Inklusion, Bildung
309;https://www.civic-coding.de/community/projekt/content-management-zur-darstellung-und-ki-gestutzter-dokumentation-von-lebensraeumen/196;Content Management zur Darstellung und KI-gestützter Dokumentation von Lebensräumen;https://www.civic-coding.de/community/projekt/content-management-zur-darstellung-und-ki-gestutzter-dokumentation-von-lebensraeumen/196;Civic Coding;Unbekannt;"Wir leben in einem komplexen Lebensraum mit vielen Chancen, Möglichkeiten und Angeboten. Gerade soziale Projekte werden aber häufig als ""Content-Inseln"" realisiert. Also ohne digitale Verknüpfung mit anderen Projekten, Initiativen und Angeboten. Dies möchten wir ändern.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Datenportal, KI-Anwendung, Datenanwendung für Öffentlichkeit, Wissensmanagement, Datenmanagement, Plattform;Arbeit, Soziale Arbeit, Inklusion, Chancengleichheit, Geschlechtergerechtigkeit, Bildung, Teilhabe
310;https://www.civic-coding.de/community/projekt/ad-on-zum-zwangslaeufig-in-der-anzahl-der-teilnehmer-und-in-der-dauer-limitierten-pilotprojekt-grundeinkommen/203;ad-on zum zwangsläufig in der Anzahl der Teilnehmer und in der Dauer limitierten Pilotprojekt-Grundeinkommen;https://www.civic-coding.de/community/projekt/ad-on-zum-zwangslaeufig-in-der-anzahl-der-teilnehmer-und-in-der-dauer-limitierten-pilotprojekt-grundeinkommen/203;Civic Coding;Unbekannt;"Kann man die wissenschaftliche Analyse der Abhängigkeit von Arbeit (- lieber ""Tätigkeit"") und Geld (- lieber ""Lohn"") von der anderen Seite füttern, indem Tätigkeiten unabhängig von Verträgen und garantierten Geldleistungen stimuliert und erfasst werden?";CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Soziale Innovationen, Datenanalyse, Maschinelles Lernen;Armut, Chancengleichheit, Soziale Arbeit, Geschlechtergerechtigkeit, Inklusion, Gesundheit, Arbeit
311;https://www.civic-coding.de/community/projekt/ki-leseanalytik-fur-kinder-die-technologie-fur-die-lesefoerderung-des-21-jahrhunderts/214;KI-Leseanalytik für Kinder - Die Technologie für die Leseförderung des 21. Jahrhunderts;https://www.civic-coding.de/community/projekt/ki-leseanalytik-fur-kinder-die-technologie-fur-die-lesefoerderung-des-21-jahrhunderts/214;Civic Coding;Laufend;Eine Sprachtechnologie, die Kindern beim lauten Lesen zuhört und dabei objektiv ihre Lesefähigkeit misst. Die Analyseergebnisse stehen dann Menschen oder Applikationen zur Verfügung, um gezielt zu fördern. Gepaart mit Gamification entstehen so Lösungen, die wirken und Spaß machen;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Maschinelles Lernen, Datenanalyse, KI-Anwendung;Bildung, Chancengleichheit, Inklusion
312;https://www.civic-coding.de/community/projekt/digitalisierung-der-arbeit-mit-ehrenamtlichen/220;Digitalisierung der Arbeit mit Ehrenamtlichen;https://www.civic-coding.de/community/projekt/digitalisierung-der-arbeit-mit-ehrenamtlichen/220;Civic Coding;Laufend;Bei diesem Projekt geht es darum, intelligente, digitale Technologie einzusetzen, um Nachwuchs und Ehrenamt zu verwalten. Wir können so besser neue Helfer gewinnen, sie motivieren und in die Organisation integrieren.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Datenanwendung, Datenmanagement, KI-Anwendung;Armut, Chancengleichheit, Inklusion, Soziale Arbeit, Umweltschutz
313;https://www.civic-coding.de/community/projekt/jobs-von-morgen-als-karte/159;Jobs von morgen als Karte;https://wechange.de/user/630/;Civic Coding;Laufend;Immer mehr Menschen suchen erfüllende Tätigkeiten in integralen, innovativen Unternehmen von morgen. Wie können wir deren Profile auf der Karte von morgen so aufbereiten, dass sie besser gefunden werden können? Eine KI-Jobsuche, die zielsicher erkennt, was gebraucht wird.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI-Anwendung, Datenportal, Kartenanwendung;Arbeit, Chancengleichheit, Inklusion
314;https://www.civic-coding.de/community/projekt/einkaufsservice-mit-gemeinnutzigen-zwecken-verbinden-einkaufbotede-eb/168;Einkaufsservice mit Gemeinnützigen Zwecken verbinden (Einkaufbote.de = EB);https://www.civic-coding.de/community/projekt/einkaufsservice-mit-gemeinnutzigen-zwecken-verbinden-einkaufbotede-eb/168;Civic Coding;Laufend;"EB nutzt eigene Zustellboxen. Welche wöchentlich ausgetauscht wird. EB bietet die komplette örtliche Warenvielfalt an EB fördert die Landwirte aus der Region, (Endverbraucher - Landwirt) EB Nutzt ""Serviceabokarten"" um keinerlei Verträge mit Kundschaft zu schließen.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;EB;E-Learning, Datenportal, Bericht, Plattform, Datenanwendung für Öffentlichkeit, Interaktiver Fragebogen, Karten;Armut, Umweltschutz, Klima, Landwirtschaft, Ernährungssicherung, Nachhaltigkeit, Gesundheit
315;https://www.civic-coding.de/community/projekt/explore-spann-ein-informationsnetz-uber-deine-stadt/183;eXPLORE - Spann ein Informationsnetz über Deine Stadt.;https://getrequest.de/smartcountry;Civic Coding;Laufend;Wir helfen Dir, ein echtes Netz über alle Themen Deiner Stadt oder Region zu spannen. Alle Informationen werden mit KI automatisch inhaltlich miteinander verknüpft und sind kontextsensitiv verfügbar. Nutzbar als Service aus der Cloud. | https://getrequest.de/smartcountry;CC-BY-NC-ND 4.0;https://www.civic-coding.de;eXPLORE;Datenportal, KI-Anwendung, Semantische Suche, Informationsnetz, Datenvisualisierung;Stadtplanung, Arbeit, Soziale Arbeit, Bildung, Kommune
316;https://www.civic-coding.de/community/projekt/attract-hire-develop-promote-kann-ki-helfen-damit-unbewusste-vorurteile-minimiert-talent-sich-max-entfaltet/185;"""Attract, hire, develop, promote"": kann KI helfen damit (unbewusste) Vorurteile minimiert & Talent sich max. entfaltet?";https://www.civic-coding.de/community/projekt/attract-hire-develop-promote-kann-ki-helfen-damit-unbewusste-vorurteile-minimiert-talent-sich-max-entfaltet/185;Civic Coding;Unbekannt;Das unterentwickelte erkennen, verstehen und nutzen von Talenten, Fachwissen und Erfahrungen von Arbeitnehmern ist multidimensionale Verschwendung, die sich niemand leisten kann und darf. KI soll hier helfen diese Verschwendung zu minimieren.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI Anwendung, Inklusion, Automatisierung;Arbeit, Chancengleichheit, Inklusion
317;https://www.civic-coding.de/community/projekt/einsatz-von-ki-fur-autonome-lagersupermaerkte-und-bei-intelligenten-ordnungssystemen-autonome-auslieferung-von-waren/223;Einsatz von KI für autonome Lager,Supermärkte und bei intelligenten Ordnungssystemen+ Autonome Auslieferung von Waren;https://www.civic-coding.de/community/projekt/einsatz-von-ki-fur-autonome-lagersupermaerkte-und-bei-intelligenten-ordnungssystemen-autonome-auslieferung-von-waren/223;Civic Coding;Unbekannt;Meine Idee ist, das man die Arbeitsprozesse in der Industrie durch den Einsatz von intelligenten Lagern effizienter und kostengünstiger gestalten könnte. Autonome Lager und ein sich selbst verwaltender Einzelhandel, wäre die Revolution im Kampf gegen Amazon und Co.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI-Anwendung, Datenmanagement, Prozessautomatisierung, Datenportal;Arbeit, Umweltschutz, Inklusion, Chancengleichheit
318;https://www.civic-coding.de/community/projekt/einsatz-von-adaptiven-assistenzsystemen-in-werkstaetten-fur-behinderte-menschen/179;Einsatz von adaptiven Assistenzsystemen in Werkstätten für behinderte Menschen;https://kindustrii.de/kontakt;Civic Coding;Unbekannt;Ein anpassungsfähiges Assistenzsystem, das die jeweilige Behinderungen einer Person erkennt und beim Durchführen der Arbeit dort unterstützt, wo die Person Unterstützung benötigt. So können die Menschen auch Aufgaben übernehmen, die für sie ansonsten nicht möglich gewesen wären.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Maschinelles Lernen, KI Anwendung, Assistenzsystem;Behinderte Menschen, Arbeit, Chancengleichheit, Soziale Arbeit, Inklusion, Gleichstellung
319;https://www.civic-coding.de/community/projekt/gemeinschaftsentscheidungen/189;Gemeinschaftsentscheidungen;https://www.civic-coding.de/community/projekt/gemeinschaftsentscheidungen/189;Civic Coding;Unbekannt;Mehr Mitbestimmung bei Entscheidungen, die uns alle betreffen: z.B. Autobahnbau, Nutzung öffentlicher Verkehrswege, Energienutzung, Schulen, Universitäten;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Partizipation, Datenanwendung für Öffentlichkeit, KI-Anwendung, Interaktive App, Datenerhebung, Umfrage;Chancengleichheit, Teilhabe, Geschlechtergerechtigkeit, Internationale, Demokratie, Gesundheit, Arbeit
320;https://www.civic-coding.de/community/projekt/autonomer-e-scooter/208;Autonomer E-Scooter;https://www.civic-coding.de/community/projekt/autonomer-e-scooter/208;Civic Coding;Laufend;Unser Ziel ist die Entwicklung eines autonomen E-Scooters. Damit planen wir den Trend zum autonomen und elektrischen Fahren im Mikromobilitätsbereich, auch letzte Meile genannt, zu verknüpfen. Autonome E-Scooter fahren z.B. selbstständig zu Sammelpunkten oder Ladestationen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Autonomisierung, Innovative KI-basierter Technologie, Datenportal, Plattform;Mobilität, Umweltschutz, Klimaschutz, Arbeit
321;https://www.civic-coding.de/community/projekt/das-portal-fur-die-gesunde-psyche-start-gesunde-psyche-als-wirtschaftsfaktor/209;Das Portal für die gesunde Psyche (Start: Gesunde Psyche als Wirtschaftsfaktor);https://www.civic-coding.de/community/projekt/das-portal-fur-die-gesunde-psyche-start-gesunde-psyche-als-wirtschaftsfaktor/209;Civic Coding;Unbekannt;Speziell entwickelte PsyingU-Module stärken das Bewusstsein für die Gesunde Psyche. Im ersten Schritt entstigmatisieren wir Belastungen in Unternehmen, finden co-kreativ dort Lösungen und berechnen eine PsyingU-Quote. Kostenträger, Anbieter werden in einer Plattform gebündelt.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Datenportal, Plattform, KI-Anwendung;Gesundheit, Arbeit, Soziales
322;https://www.civic-coding.de/community/projekt/erroff-arbeitstitel-adaptive-fehler-vermeidungs-plattform/212;errOff [ Arbeitstitel ] Adaptive Fehler-Vermeidungs-Plattform;https://www.civic-coding.de/community/projekt/erroff-arbeitstitel-adaptive-fehler-vermeidungs-plattform/212;Civic Coding;Laufend;"Jeder Fehler, der als solcher verstanden wird, macht die fehlerhaft handelnde Person ""klüger"". Jeden Fehler sollten Noch-Nicht-Eingearbeitete möglichst NUR 1 x machen. errOff [ Arbeitstitel ] lernt jeden (neuen) Fehler (parallel zur Arbeit) und hilft ihn danach zu vermeiden.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;errOff;Maschinelles Lernen, Automatisierung, Datenanwendung, Plattform, KI-Anwendung;Arbeit und Soziales, Inklusion, Bildung, Teilhabe, Chancengerechtigkeit
323;https://www.civic-coding.de/community/projekt/kontakt-telefon-gegen-einsamkeit/215;Kontakt-Telefon gegen Einsamkeit;https://www.civic-coding.de/community/projekt/kontakt-telefon-gegen-einsamkeit/215;Civic Coding;Unbekannt;Menschen, die ein Gespräch führen wollen, sollen auf andere treffen können, die zur gleichen Zeit das Bedürfnis haben. Die Teilnahme soll über das Telefonnetz oder online zugänglich sein. Interessen sollen hinterlegt werden können um auf gleichgesinnte Personen zu treffen.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Innovative KI-basierter Technologie, Matching, Soziale Innovationen;Arbeit und Soziales, Inklusion, Teilhabe
324;https://www.civic-coding.de/community/projekt/gesetze-durch-ki-auf-plausibilitaet-und-wirksamkeit-uberprufen-und-kontrollieren/193;Gesetze durch KI auf Plausibilität und Wirksamkeit überprüfen und kontrollieren.;https://www.civic-coding.de/community/projekt/gesetze-durch-ki-auf-plausibilitaet-und-wirksamkeit-uberprufen-und-kontrollieren/193;Civic Coding;Unbekannt;"Zieldefinition, Plausibilitätsprüfung, Wirkungskontrolle und Festlegung eines ""Verfalltermins"" aller neuen und bestehenden Gesetze. Zum Verfalltermin entsprechende Überprüfung, Anpassung bzw. Aufhebung.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;;KI-Anwendung, Datenanalyse, Datenportal, Plattform;Arbeit, Soziales, Mitbestimmung, Verwaltung
